item_id,order_id,product_id,quantity,unit_price,line_total
ITEM-909,ORD-5351,PROD-232,6,518.84,3113.04
ITEM-910,ORD-5352,PROD-215,5,281.06,1405.3
ITEM-911,ORD-5352,PROD-209,7,102.91,720.37
ITEM-912,ORD-5352,PROD-229,11,607.86,6686.46
ITEM-913,ORD-5352,PROD-230,6,132.18,793.08
ITEM-914,ORD-5353,PROD-232,5,518.84,2594.2
ITEM-915,ORD-5353,PROD-212,7,549.28,3844.96
ITEM-916,ORD-5353,PROD-244,2,200.58,401.16
ITEM-917,ORD-5354,PROD-274,5,232.5,1162.5
ITEM-918,ORD-5354,PROD-224,12,809.8,9717.6
ITEM-919,ORD-5355,PROD-234,4,182.71,730.84
ITEM-920,ORD-5355,PROD-230,4,132.18,528.72
ITEM-921,ORD-5356,PROD-264,10,349.38,3493.8
ITEM-922,ORD-5357,PROD-274,5,232.5,1162.5
ITEM-923,ORD-5357,PROD-263,3,273.13,819.39
ITEM-924,ORD-5357,PROD-266,5,791.47,3957.35
ITEM-925,ORD-5357,PROD-251,4,345.08,1380.32
ITEM-926,ORD-5358,PROD-251,11,345.08,3795.88
ITEM-927,ORD-5358,PROD-223,8,361.67,2893.36
ITEM-928,ORD-5358,PROD-216,12,644.09,7729.08
ITEM-929,ORD-5359,PROD-249,10,317.99,3179.9
ITEM-930,ORD-5359,PROD-213,6,579.99,3479.94
ITEM-931,ORD-5360,PROD-261,10,675.6,6756.0
ITEM-932,ORD-5360,PROD-244,6,200.58,1203.48
ITEM-933,ORD-5360,PROD-224,8,809.8,6478.4
ITEM-934,ORD-5361,PROD-236,8,308.75,2470.0
ITEM-935,ORD-5361,PROD-224,10,809.8,8098.0
ITEM-936,ORD-5361,PROD-217,10,193.96,1939.6
ITEM-937,ORD-5361,PROD-230,2,132.18,264.36
ITEM-938,ORD-5362,PROD-219,12,370.83,4449.96
ITEM-939,ORD-5362,PROD-220,8,226.7,1813.6
ITEM-940,ORD-5363,PROD-263,5,273.13,1365.65
ITEM-941,ORD-5363,PROD-233,9,413.62,3722.58
ITEM-942,ORD-5363,PROD-273,1,544.93,544.93
ITEM-943,ORD-5364,PROD-233,8,413.62,3308.96
ITEM-944,ORD-5364,PROD-213,8,579.99,4639.92
ITEM-945,ORD-5365,PROD-245,1,395.72,395.72
ITEM-946,ORD-5365,PROD-253,2,190.77,381.54
ITEM-947,ORD-5365,PROD-245,11,395.72,4352.92
ITEM-948,ORD-5366,PROD-237,6,308.91,1853.46
ITEM-949,ORD-5366,PROD-242,11,83.53,918.83
ITEM-950,ORD-5367,PROD-279,5,296.71,1483.55
ITEM-951,ORD-5367,PROD-260,11,347.74,3825.14
ITEM-952,ORD-5367,PROD-219,3,370.83,1112.49
ITEM-953,ORD-5367,PROD-244,7,200.58,1404.06
ITEM-954,ORD-5368,PROD-244,4,200.58,802.32
ITEM-955,ORD-5368,PROD-241,6,535.01,3210.06
ITEM-956,ORD-5369,PROD-253,3,190.77,572.31
ITEM-957,ORD-5369,PROD-224,1,809.8,809.8
ITEM-958,ORD-5369,PROD-217,12,193.96,2327.52
ITEM-959,ORD-5369,PROD-231,11,834.06,9174.66
ITEM-960,ORD-5370,PROD-213,2,579.99,1159.98
ITEM-961,ORD-5371,PROD-214,5,271.18,1355.9
ITEM-962,ORD-5372,PROD-230,4,132.18,528.72
ITEM-963,ORD-5372,PROD-237,8,308.91,2471.28
ITEM-964,ORD-5372,PROD-217,3,193.96,581.88
ITEM-965,ORD-5373,PROD-270,5,315.74,1578.7
ITEM-966,ORD-5373,PROD-271,8,769.84,6158.72
ITEM-967,ORD-5373,PROD-218,12,139.04,1668.48
ITEM-968,ORD-5373,PROD-270,3,315.74,947.22
ITEM-969,ORD-5374,PROD-268,11,550.35,6053.85
ITEM-970,ORD-5374,PROD-269,5,109.97,549.85
ITEM-971,ORD-5374,PROD-245,8,395.72,3165.76
ITEM-972,ORD-5374,PROD-270,4,315.74,1262.96
ITEM-973,ORD-5375,PROD-202,1,137.78,137.78
ITEM-974,ORD-5375,PROD-267,3,136.97,410.91
ITEM-975,ORD-5375,PROD-245,5,395.72,1978.6
ITEM-976,ORD-5376,PROD-202,7,137.78,964.46
ITEM-977,ORD-5376,PROD-238,10,505.99,5059.9
ITEM-978,ORD-5376,PROD-230,1,132.18,132.18
ITEM-979,ORD-5377,PROD-251,4,345.08,1380.32
ITEM-980,ORD-5377,PROD-221,12,547.34,6568.08
ITEM-981,ORD-5377,PROD-250,7,446.97,3128.79
ITEM-982,ORD-5377,PROD-229,5,607.86,3039.3
ITEM-983,ORD-5378,PROD-237,11,308.91,3398.01
ITEM-984,ORD-5378,PROD-269,5,109.97,549.85
ITEM-985,ORD-5378,PROD-253,4,190.77,763.08
ITEM-986,ORD-5379,PROD-280,8,444.94,3559.52
ITEM-987,ORD-5379,PROD-235,12,743.74,8924.88
ITEM-988,ORD-5379,PROD-280,8,444.94,3559.52
ITEM-989,ORD-5379,PROD-225,6,97.9,587.4
ITEM-990,ORD-5380,PROD-214,5,271.18,1355.9
ITEM-991,ORD-5380,PROD-235,3,743.74,2231.22
ITEM-992,ORD-5381,PROD-264,4,349.38,1397.52
ITEM-993,ORD-5382,PROD-211,3,94.01,282.03
ITEM-994,ORD-5382,PROD-208,5,102.81,514.05
ITEM-995,ORD-5382,PROD-251,2,345.08,690.16
ITEM-996,ORD-5383,PROD-202,2,137.78,275.56
ITEM-997,ORD-5383,PROD-232,7,518.84,3631.88
ITEM-998,ORD-5383,PROD-257,4,679.94,2719.76
ITEM-999,ORD-5383,PROD-205,4,93.24,372.96
ITEM-1000,ORD-5384,PROD-242,3,83.53,250.59
ITEM-1001,ORD-5384,PROD-206,12,377.22,4526.64
ITEM-1002,ORD-5384,PROD-271,9,769.84,6928.56
ITEM-1003,ORD-5385,PROD-247,1,517.12,517.12
ITEM-1004,ORD-5385,PROD-228,2,379.58,759.16
ITEM-1005,ORD-5386,PROD-251,4,345.08,1380.32
ITEM-1006,ORD-5387,PROD-248,2,368.76,737.52
ITEM-1007,ORD-5387,PROD-232,3,518.84,1556.52
ITEM-1008,ORD-5388,PROD-208,6,102.81,616.86
ITEM-1009,ORD-5389,PROD-257,12,679.94,8159.28
ITEM-1010,ORD-5389,PROD-225,1,97.9,97.9
ITEM-1011,ORD-5389,PROD-249,6,317.99,1907.94
ITEM-1012,ORD-5390,PROD-272,5,783.57,3917.85
ITEM-1013,ORD-5390,PROD-270,12,315.74,3788.88
ITEM-1014,ORD-5390,PROD-263,4,273.13,1092.52
ITEM-1015,ORD-5390,PROD-273,3,544.93,1634.79
ITEM-1016,ORD-5391,PROD-209,9,102.91,926.19
ITEM-1017,ORD-5391,PROD-220,8,226.7,1813.6
ITEM-1018,ORD-5392,PROD-265,7,324.48,2271.36
ITEM-1019,ORD-5393,PROD-242,12,83.53,1002.36
ITEM-1020,ORD-5393,PROD-209,11,102.91,1132.01
ITEM-1021,ORD-5394,PROD-271,3,769.84,2309.52
ITEM-1022,ORD-5394,PROD-279,5,296.71,1483.55
ITEM-1023,ORD-5394,PROD-242,7,83.53,584.71
ITEM-1024,ORD-5394,PROD-242,2,83.53,167.06
ITEM-1025,ORD-5395,PROD-223,1,361.67,361.67
ITEM-1026,ORD-5395,PROD-226,2,360.11,720.22
ITEM-1027,ORD-5396,PROD-268,10,550.35,5503.5
ITEM-1028,ORD-5396,PROD-276,5,846.44,4232.2
ITEM-1029,ORD-5396,PROD-207,6,670.14,4020.84
ITEM-1030,ORD-5396,PROD-229,10,607.86,6078.6
ITEM-1031,ORD-5397,PROD-247,9,517.12,4654.08
ITEM-1032,ORD-5398,PROD-239,2,346.2,692.4
ITEM-1033,ORD-5399,PROD-225,4,97.9,391.6
ITEM-1034,ORD-5399,PROD-268,11,550.35,6053.85
ITEM-1035,ORD-5399,PROD-232,10,518.84,5188.4
ITEM-1036,ORD-5399,PROD-223,9,361.67,3255.03
ITEM-1037,ORD-5400,PROD-255,2,328.87,657.74
ITEM-1038,ORD-5400,PROD-222,3,810.62,2431.86
ITEM-1039,ORD-5400,PROD-271,7,769.84,5388.88
ITEM-1040,ORD-5400,PROD-265,6,324.48,1946.88
ITEM-1041,ORD-5401,PROD-271,6,769.84,4619.04
ITEM-1042,ORD-5401,PROD-248,7,368.76,2581.32
ITEM-1043,ORD-5401,PROD-256,12,583.81,7005.72
ITEM-1044,ORD-5402,PROD-249,9,317.99,2861.91
ITEM-1045,ORD-5402,PROD-233,6,413.62,2481.72
ITEM-1046,ORD-5403,PROD-277,1,399.46,399.46
ITEM-1047,ORD-5403,PROD-267,3,136.97,410.91
ITEM-1048,ORD-5403,PROD-239,1,346.2,346.2
ITEM-1049,ORD-5404,PROD-213,1,579.99,579.99
ITEM-1050,ORD-5404,PROD-259,6,302.83,1816.98
ITEM-1051,ORD-5405,PROD-230,5,132.18,660.9
ITEM-1052,ORD-5405,PROD-239,2,346.2,692.4
ITEM-1053,ORD-5406,PROD-262,3,240.03,720.09
ITEM-1054,ORD-5406,PROD-263,12,273.13,3277.56
ITEM-1055,ORD-5406,PROD-274,2,232.5,465.0
ITEM-1056,ORD-5407,PROD-211,1,94.01,94.01
ITEM-1057,ORD-5407,PROD-243,6,558.33,3349.98
ITEM-1058,ORD-5407,PROD-256,7,583.81,4086.67
ITEM-1059,ORD-5407,PROD-216,4,644.09,2576.36
ITEM-1060,ORD-5408,PROD-270,10,315.74,3157.4
ITEM-1061,ORD-5408,PROD-220,6,226.7,1360.2
ITEM-1062,ORD-5408,PROD-265,12,324.48,3893.76
ITEM-1063,ORD-5409,PROD-229,7,607.86,4255.02
ITEM-1064,ORD-5410,PROD-261,10,675.6,6756.0
ITEM-1065,ORD-5411,PROD-217,3,193.96,581.88
ITEM-1066,ORD-5411,PROD-262,9,240.03,2160.27
ITEM-1067,ORD-5411,PROD-226,8,360.11,2880.88
ITEM-1068,ORD-5411,PROD-251,11,345.08,3795.88
ITEM-1069,ORD-5412,PROD-232,2,518.84,1037.68
ITEM-1070,ORD-5412,PROD-235,7,743.74,5206.18
ITEM-1071,ORD-5413,PROD-245,4,395.72,1582.88
ITEM-1072,ORD-5413,PROD-242,6,83.53,501.18
ITEM-1073,ORD-5413,PROD-277,11,399.46,4394.06
ITEM-1074,ORD-5414,PROD-280,3,444.94,1334.82
ITEM-1075,ORD-5414,PROD-257,1,679.94,679.94
ITEM-1076,ORD-5414,PROD-230,4,132.18,528.72
ITEM-1077,ORD-5414,PROD-248,3,368.76,1106.28
ITEM-1078,ORD-5415,PROD-237,1,308.91,308.91
ITEM-1079,ORD-5415,PROD-244,12,200.58,2406.96
ITEM-1080,ORD-5416,PROD-227,9,663.16,5968.44
ITEM-1081,ORD-5416,PROD-267,5,136.97,684.85
ITEM-1082,ORD-5417,PROD-249,10,317.99,3179.9
ITEM-1083,ORD-5418,PROD-207,8,670.14,5361.12
ITEM-1084,ORD-5418,PROD-202,2,137.78,275.56
ITEM-1085,ORD-5418,PROD-250,11,446.97,4916.67
ITEM-1086,ORD-5419,PROD-203,5,294.59,1472.95
ITEM-1087,ORD-5420,PROD-277,9,399.46,3595.14
ITEM-1088,ORD-5420,PROD-212,3,549.28,1647.84
ITEM-1089,ORD-5420,PROD-226,9,360.11,3240.99
ITEM-1090,ORD-5420,PROD-259,9,302.83,2725.47
ITEM-1091,ORD-5421,PROD-263,7,273.13,1911.91
ITEM-1092,ORD-5421,PROD-221,1,547.34,547.34
ITEM-1093,ORD-5421,PROD-245,11,395.72,4352.92
ITEM-1094,ORD-5422,PROD-208,11,102.81,1130.91
ITEM-1095,ORD-5422,PROD-233,7,413.62,2895.34
ITEM-1096,ORD-5422,PROD-204,9,464.33,4178.97
ITEM-1097,ORD-5423,PROD-212,12,549.28,6591.36
ITEM-1098,ORD-5423,PROD-249,9,317.99,2861.91
ITEM-1099,ORD-5424,PROD-274,3,232.5,697.5
ITEM-1100,ORD-5424,PROD-255,5,328.87,1644.35
ITEM-1101,ORD-5425,PROD-218,10,139.04,1390.4
ITEM-1102,ORD-5425,PROD-270,11,315.74,3473.14
ITEM-1103,ORD-5426,PROD-219,11,370.83,4079.13
ITEM-1104,ORD-5426,PROD-273,3,544.93,1634.79
ITEM-1105,ORD-5426,PROD-241,2,535.01,1070.02
ITEM-1106,ORD-5426,PROD-272,9,783.57,7052.13
ITEM-1107,ORD-5427,PROD-253,7,190.77,1335.39
ITEM-1108,ORD-5427,PROD-239,8,346.2,2769.6
ITEM-1109,ORD-5427,PROD-236,3,308.75,926.25
ITEM-1110,ORD-5428,PROD-278,10,86.74,867.4
ITEM-1111,ORD-5428,PROD-279,4,296.71,1186.84
ITEM-1112,ORD-5428,PROD-277,4,399.46,1597.84
ITEM-1113,ORD-5429,PROD-248,3,368.76,1106.28
ITEM-1114,ORD-5429,PROD-250,8,446.97,3575.76
ITEM-1115,ORD-5429,PROD-261,3,675.6,2026.8
ITEM-1116,ORD-5429,PROD-221,4,547.34,2189.36
ITEM-1117,ORD-5430,PROD-229,12,607.86,7294.32
ITEM-1118,ORD-5430,PROD-226,4,360.11,1440.44
ITEM-1119,ORD-5430,PROD-209,3,102.91,308.73
ITEM-1120,ORD-5430,PROD-257,10,679.94,6799.4
ITEM-1121,ORD-5431,PROD-241,7,535.01,3745.07
ITEM-1122,ORD-5431,PROD-279,12,296.71,3560.52
ITEM-1123,ORD-5431,PROD-274,10,232.5,2325.0
ITEM-1124,ORD-5431,PROD-269,9,109.97,989.73
ITEM-1125,ORD-5432,PROD-232,9,518.84,4669.56
ITEM-1126,ORD-5433,PROD-267,11,136.97,1506.67
ITEM-1127,ORD-5433,PROD-207,4,670.14,2680.56
ITEM-1128,ORD-5433,PROD-238,8,505.99,4047.92
ITEM-1129,ORD-5433,PROD-251,5,345.08,1725.4
ITEM-1130,ORD-5434,PROD-260,11,347.74,3825.14
ITEM-1131,ORD-5434,PROD-258,2,661.73,1323.46
ITEM-1132,ORD-5435,PROD-223,8,361.67,2893.36
ITEM-1133,ORD-5436,PROD-242,12,83.53,1002.36
ITEM-1134,ORD-5436,PROD-221,12,547.34,6568.08
ITEM-1135,ORD-5436,PROD-216,2,644.09,1288.18
ITEM-1136,ORD-5437,PROD-266,10,791.47,7914.7
ITEM-1137,ORD-5437,PROD-221,7,547.34,3831.38
ITEM-1138,ORD-5437,PROD-271,7,769.84,5388.88
ITEM-1139,ORD-5437,PROD-206,3,377.22,1131.66
ITEM-1140,ORD-5438,PROD-219,3,370.83,1112.49
ITEM-1141,ORD-5438,PROD-207,7,670.14,4690.98
ITEM-1142,ORD-5439,PROD-226,1,360.11,360.11
ITEM-1143,ORD-5439,PROD-280,5,444.94,2224.7
ITEM-1144,ORD-5440,PROD-231,4,834.06,3336.24
ITEM-1145,ORD-5440,PROD-276,11,846.44,9310.84
ITEM-1146,ORD-5440,PROD-261,8,675.6,5404.8
ITEM-1147,ORD-5440,PROD-253,8,190.77,1526.16
ITEM-1148,ORD-5441,PROD-207,3,670.14,2010.42
ITEM-1149,ORD-5441,PROD-219,1,370.83,370.83
ITEM-1150,ORD-5442,PROD-243,2,558.33,1116.66
ITEM-1151,ORD-5442,PROD-207,2,670.14,1340.28
ITEM-1152,ORD-5442,PROD-254,3,610.74,1832.22
ITEM-1153,ORD-5443,PROD-205,2,93.24,186.48
ITEM-1154,ORD-5443,PROD-239,6,346.2,2077.2
ITEM-1155,ORD-5443,PROD-248,7,368.76,2581.32
ITEM-1156,ORD-5444,PROD-261,3,675.6,2026.8
ITEM-1157,ORD-5444,PROD-216,12,644.09,7729.08
ITEM-1158,ORD-5444,PROD-236,6,308.75,1852.5
ITEM-1159,ORD-5445,PROD-214,10,271.18,2711.8
ITEM-1160,ORD-5446,PROD-278,6,86.74,520.44
ITEM-1161,ORD-5446,PROD-234,9,182.71,1644.39
ITEM-1162,ORD-5446,PROD-274,10,232.5,2325.0
ITEM-1163,ORD-5446,PROD-246,3,67.93,203.79
ITEM-1164,ORD-5447,PROD-238,4,505.99,2023.96
ITEM-1165,ORD-5447,PROD-201,2,595.65,1191.3
ITEM-1166,ORD-5448,PROD-253,1,190.77,190.77
ITEM-1167,ORD-5448,PROD-243,6,558.33,3349.98
ITEM-1168,ORD-5448,PROD-272,11,783.57,8619.27
ITEM-1169,ORD-5448,PROD-228,1,379.58,379.58
ITEM-1170,ORD-5449,PROD-265,9,324.48,2920.32
ITEM-1171,ORD-5449,PROD-242,1,83.53,83.53
ITEM-1172,ORD-5449,PROD-215,11,281.06,3091.66
ITEM-1173,ORD-5450,PROD-225,6,97.9,587.4
ITEM-1174,ORD-5450,PROD-244,11,200.58,2206.38
ITEM-1175,ORD-5451,PROD-269,6,109.97,659.82
ITEM-1176,ORD-5451,PROD-260,7,347.74,2434.18
ITEM-1177,ORD-5451,PROD-208,9,102.81,925.29
ITEM-1178,ORD-5451,PROD-239,10,346.2,3462.0
ITEM-1179,ORD-5452,PROD-246,2,67.93,135.86
ITEM-1180,ORD-5452,PROD-220,5,226.7,1133.5
ITEM-1181,ORD-5452,PROD-204,6,464.33,2785.98
ITEM-1182,ORD-5453,PROD-277,2,399.46,798.92
ITEM-1183,ORD-5453,PROD-240,12,143.3,1719.6
ITEM-1184,ORD-5454,PROD-258,5,661.73,3308.65
ITEM-1185,ORD-5454,PROD-228,9,379.58,3416.22
ITEM-1186,ORD-5454,PROD-239,3,346.2,1038.6
ITEM-1187,ORD-5455,PROD-257,9,679.94,6119.46
ITEM-1188,ORD-5456,PROD-242,3,83.53,250.59
ITEM-1189,ORD-5456,PROD-213,9,579.99,5219.91
ITEM-1190,ORD-5456,PROD-217,4,193.96,775.84
ITEM-1191,ORD-5457,PROD-240,1,143.3,143.3
ITEM-1192,ORD-5458,PROD-267,11,136.97,1506.67
ITEM-1193,ORD-5459,PROD-242,4,83.53,334.12
ITEM-1194,ORD-5459,PROD-225,5,97.9,489.5
ITEM-1195,ORD-5460,PROD-235,3,743.74,2231.22
ITEM-1196,ORD-5461,PROD-227,9,663.16,5968.44
ITEM-1197,ORD-5462,PROD-222,2,810.62,1621.24
ITEM-1198,ORD-5462,PROD-240,10,143.3,1433.0
ITEM-1199,ORD-5463,PROD-261,11,675.6,7431.6
ITEM-1200,ORD-5464,PROD-277,10,399.46,3994.6
ITEM-1201,ORD-5464,PROD-258,10,661.73,6617.3
ITEM-1202,ORD-5465,PROD-260,10,347.74,3477.4
ITEM-1203,ORD-5466,PROD-261,4,675.6,2702.4
ITEM-1204,ORD-5466,PROD-229,3,607.86,1823.58
ITEM-1205,ORD-5466,PROD-279,5,296.71,1483.55
ITEM-1206,ORD-5466,PROD-247,7,517.12,3619.84
ITEM-1207,ORD-5467,PROD-204,2,464.33,928.66
ITEM-1208,ORD-5467,PROD-261,2,675.6,1351.2
ITEM-1209,ORD-5467,PROD-245,8,395.72,3165.76
ITEM-1210,ORD-5467,PROD-260,3,347.74,1043.22
ITEM-1211,ORD-5468,PROD-252,12,226.76,2721.12
ITEM-1212,ORD-5469,PROD-269,8,109.97,879.76
ITEM-1213,ORD-5469,PROD-252,10,226.76,2267.6
ITEM-1214,ORD-5469,PROD-253,4,190.77,763.08
ITEM-1215,ORD-5470,PROD-276,7,846.44,5925.08
ITEM-1216,ORD-5470,PROD-256,10,583.81,5838.1
ITEM-1217,ORD-5471,PROD-215,10,281.06,2810.6
ITEM-1218,ORD-5471,PROD-277,8,399.46,3195.68
ITEM-1219,ORD-5471,PROD-242,9,83.53,751.77
ITEM-1220,ORD-5471,PROD-213,8,579.99,4639.92
ITEM-1221,ORD-5472,PROD-242,8,83.53,668.24
ITEM-1222,ORD-5472,PROD-208,2,102.81,205.62
ITEM-1223,ORD-5472,PROD-228,3,379.58,1138.74
ITEM-1224,ORD-5472,PROD-275,11,857.45,9431.95
ITEM-1225,ORD-5473,PROD-226,4,360.11,1440.44
ITEM-1226,ORD-5473,PROD-241,5,535.01,2675.05
ITEM-1227,ORD-5473,PROD-273,11,544.93,5994.23
ITEM-1228,ORD-5473,PROD-239,7,346.2,2423.4
ITEM-1229,ORD-5474,PROD-217,5,193.96,969.8
ITEM-1230,ORD-5474,PROD-208,6,102.81,616.86
ITEM-1231,ORD-5474,PROD-271,1,769.84,769.84
ITEM-1232,ORD-5474,PROD-201,12,595.65,7147.8
ITEM-1233,ORD-5475,PROD-276,7,846.44,5925.08
ITEM-1234,ORD-5475,PROD-241,12,535.01,6420.12
ITEM-1235,ORD-5475,PROD-249,7,317.99,2225.93
ITEM-1236,ORD-5475,PROD-249,7,317.99,2225.93
ITEM-1237,ORD-5476,PROD-247,7,517.12,3619.84
ITEM-1238,ORD-5476,PROD-220,5,226.7,1133.5
ITEM-1239,ORD-5476,PROD-217,3,193.96,581.88
ITEM-1240,ORD-5476,PROD-202,2,137.78,275.56
ITEM-1241,ORD-5477,PROD-254,8,610.74,4885.92
ITEM-1242,ORD-5477,PROD-278,7,86.74,607.18
ITEM-1243,ORD-5478,PROD-246,4,67.93,271.72
ITEM-1244,ORD-5478,PROD-224,7,809.8,5668.6
ITEM-1245,ORD-5478,PROD-278,1,86.74,86.74
ITEM-1246,ORD-5478,PROD-274,8,232.5,1860.0
ITEM-1247,ORD-5479,PROD-205,1,93.24,93.24
ITEM-1248,ORD-5479,PROD-273,8,544.93,4359.44
ITEM-1249,ORD-5479,PROD-248,2,368.76,737.52
ITEM-1250,ORD-5480,PROD-260,9,347.74,3129.66
ITEM-1251,ORD-5480,PROD-211,9,94.01,846.09
ITEM-1252,ORD-5480,PROD-279,2,296.71,593.42
ITEM-1253,ORD-5481,PROD-270,10,315.74,3157.4
ITEM-1254,ORD-5482,PROD-266,8,791.47,6331.76
ITEM-1255,ORD-5482,PROD-274,12,232.5,2790.0
ITEM-1256,ORD-5482,PROD-243,7,558.33,3908.31
ITEM-1257,ORD-5482,PROD-246,5,67.93,339.65
ITEM-1258,ORD-5483,PROD-208,11,102.81,1130.91
ITEM-1259,ORD-5483,PROD-261,10,675.6,6756.0
ITEM-1260,ORD-5483,PROD-222,10,810.62,8106.2
ITEM-1261,ORD-5484,PROD-236,5,308.75,1543.75
ITEM-1262,ORD-5485,PROD-278,3,86.74,260.22
ITEM-1263,ORD-5486,PROD-234,12,182.71,2192.52
ITEM-1264,ORD-5486,PROD-231,8,834.06,6672.48
ITEM-1265,ORD-5487,PROD-219,10,370.83,3708.3
ITEM-1266,ORD-5488,PROD-227,10,663.16,6631.6
ITEM-1267,ORD-5488,PROD-245,1,395.72,395.72
ITEM-1268,ORD-5489,PROD-261,12,675.6,8107.2
ITEM-1269,ORD-5489,PROD-269,4,109.97,439.88
ITEM-1270,ORD-5489,PROD-249,11,317.99,3497.89
ITEM-1271,ORD-5490,PROD-202,5,137.78,688.9
ITEM-1272,ORD-5490,PROD-258,7,661.73,4632.11
ITEM-1273,ORD-5490,PROD-241,9,535.01,4815.09
ITEM-1274,ORD-5490,PROD-206,2,377.22,754.44
ITEM-1275,ORD-5491,PROD-235,5,743.74,3718.7
ITEM-1276,ORD-5491,PROD-213,5,579.99,2899.95
ITEM-1277,ORD-5491,PROD-275,7,857.45,6002.15
ITEM-1278,ORD-5492,PROD-202,2,137.78,275.56
ITEM-1279,ORD-5493,PROD-237,5,308.91,1544.55
ITEM-1280,ORD-5493,PROD-225,1,97.9,97.9
ITEM-1281,ORD-5494,PROD-277,11,399.46,4394.06
ITEM-1282,ORD-5494,PROD-216,12,644.09,7729.08
ITEM-1283,ORD-5495,PROD-215,12,281.06,3372.72
ITEM-1284,ORD-5495,PROD-224,5,809.8,4049.0
ITEM-1285,ORD-5496,PROD-233,3,413.62,1240.86
ITEM-1286,ORD-5496,PROD-210,5,175.23,876.15
ITEM-1287,ORD-5496,PROD-208,7,102.81,719.67
ITEM-1288,ORD-5497,PROD-257,2,679.94,1359.88
ITEM-1289,ORD-5497,PROD-263,4,273.13,1092.52
ITEM-1290,ORD-5498,PROD-219,9,370.83,3337.47
ITEM-1291,ORD-5499,PROD-210,2,175.23,350.46
ITEM-1292,ORD-5500,PROD-220,11,226.7,2493.7
ITEM-1293,ORD-5500,PROD-201,1,595.65,595.65
ITEM-1294,ORD-5500,PROD-250,5,446.97,2234.85
ITEM-1295,ORD-5500,PROD-220,12,226.7,2720.4
ITEM-1296,ORD-5501,PROD-262,7,240.03,1680.21
ITEM-1297,ORD-5501,PROD-252,12,226.76,2721.12
ITEM-1298,ORD-5501,PROD-209,9,102.91,926.19
ITEM-1299,ORD-5501,PROD-229,1,607.86,607.86
ITEM-1300,ORD-5502,PROD-252,1,226.76,226.76
ITEM-1301,ORD-5502,PROD-212,6,549.28,3295.68
ITEM-1302,ORD-5502,PROD-269,6,109.97,659.82
ITEM-1303,ORD-5503,PROD-223,9,361.67,3255.03
ITEM-1304,ORD-5503,PROD-206,7,377.22,2640.54
ITEM-1305,ORD-5504,PROD-263,2,273.13,546.26
ITEM-1306,ORD-5504,PROD-257,12,679.94,8159.28
ITEM-1307,ORD-5504,PROD-225,3,97.9,293.7
ITEM-1308,ORD-5505,PROD-250,2,446.97,893.94
ITEM-1309,ORD-5505,PROD-270,11,315.74,3473.14
ITEM-1310,ORD-5505,PROD-240,8,143.3,1146.4
ITEM-1311,ORD-5505,PROD-269,8,109.97,879.76
ITEM-1312,ORD-5506,PROD-252,2,226.76,453.52
ITEM-1313,ORD-5507,PROD-210,1,175.23,175.23
ITEM-1314,ORD-5507,PROD-219,8,370.83,2966.64
ITEM-1315,ORD-5508,PROD-217,1,193.96,193.96
ITEM-1316,ORD-5508,PROD-223,11,361.67,3978.37
ITEM-1317,ORD-5509,PROD-214,2,271.18,542.36
ITEM-1318,ORD-5510,PROD-252,6,226.76,1360.56
ITEM-1319,ORD-5510,PROD-216,11,644.09,7084.99
ITEM-1320,ORD-5510,PROD-274,9,232.5,2092.5
ITEM-1321,ORD-5511,PROD-216,5,644.09,3220.45
ITEM-1322,ORD-5512,PROD-232,10,518.84,5188.4
ITEM-1323,ORD-5512,PROD-206,3,377.22,1131.66
ITEM-1324,ORD-5512,PROD-213,11,579.99,6379.89
ITEM-1325,ORD-5512,PROD-279,7,296.71,2076.97
ITEM-1326,ORD-5513,PROD-201,3,595.65,1786.95
ITEM-1327,ORD-5514,PROD-217,4,193.96,775.84
ITEM-1328,ORD-5514,PROD-219,11,370.83,4079.13
ITEM-1329,ORD-5514,PROD-235,9,743.74,6693.66
ITEM-1330,ORD-5514,PROD-258,7,661.73,4632.11
ITEM-1331,ORD-5515,PROD-264,10,349.38,3493.8
ITEM-1332,ORD-5515,PROD-212,11,549.28,6042.08
ITEM-1333,ORD-5516,PROD-268,2,550.35,1100.7
ITEM-1334,ORD-5517,PROD-260,11,347.74,3825.14
ITEM-1335,ORD-5517,PROD-227,5,663.16,3315.8
ITEM-1336,ORD-5518,PROD-264,3,349.38,1048.14
ITEM-1337,ORD-5518,PROD-221,11,547.34,6020.74
ITEM-1338,ORD-5518,PROD-206,1,377.22,377.22
ITEM-1339,ORD-5518,PROD-247,5,517.12,2585.6
ITEM-1340,ORD-5519,PROD-207,9,670.14,6031.26
ITEM-1341,ORD-5520,PROD-210,4,175.23,700.92
ITEM-1342,ORD-5521,PROD-230,2,132.18,264.36
ITEM-1343,ORD-5521,PROD-242,4,83.53,334.12
ITEM-1344,ORD-5521,PROD-213,4,579.99,2319.96
ITEM-1345,ORD-5522,PROD-207,7,670.14,4690.98
ITEM-1346,ORD-5522,PROD-219,4,370.83,1483.32
ITEM-1347,ORD-5522,PROD-279,8,296.71,2373.68
ITEM-1348,ORD-5522,PROD-223,7,361.67,2531.69
ITEM-1349,ORD-5523,PROD-235,4,743.74,2974.96
ITEM-1350,ORD-5523,PROD-243,3,558.33,1674.99
ITEM-1351,ORD-5523,PROD-205,12,93.24,1118.88
