invoice_id,customer_id,order_id,issue_date,due_date,amount,status
INV-3650,CUST-1115,ORD-5650,2026-09-11,2026-10-11,10892.39,Pending
INV-3651,CUST-1045,ORD-5651,2026-08-29,2026-09-28,11316.64,Pending
INV-3652,CUST-1114,ORD-5652,2026-08-19,2026-09-18,18968.24,Pending
INV-3653,CUST-1023,ORD-5653,2026-08-13,2026-09-12,9926.64,Paid
INV-3654,CUST-1087,ORD-5654,2026-08-11,2026-09-10,617.46,Paid
INV-3655,CUST-1072,ORD-5655,2026-08-15,2026-09-14,6829.68,Pending
INV-3656,CUST-1086,ORD-5656,2026-08-07,2026-09-06,4694.45,Paid
INV-3657,CUST-1016,ORD-5657,2026-08-14,2026-09-13,12191.34,Pending
INV-3658,CUST-1020,ORD-5658,2026-09-11,2026-10-11,3769.7,Pending
INV-3659,CUST-1065,ORD-5659,2026-08-11,2026-09-10,9646.08,Paid
INV-3660,CUST-1103,ORD-5660,2026-08-28,2026-09-27,6935.77,Pending
INV-3661,CUST-1011,ORD-5661,2026-08-22,2026-09-21,9686.65,Pending
INV-3662,CUST-1092,ORD-5662,2026-09-12,2026-10-12,11334.44,Pending
INV-3663,CUST-1058,ORD-5663,2026-09-11,2026-10-11,6791.52,Pending
INV-3664,CUST-1070,ORD-5664,2026-08-19,2026-09-18,7123.23,Pending
INV-3665,CUST-1044,ORD-5665,2026-09-10,2026-10-10,4178.97,Pending
INV-3666,CUST-1065,ORD-5666,2026-08-08,2026-09-07,4600.78,Paid
INV-3667,CUST-1095,ORD-5667,2026-08-01,2026-08-31,19682.92,Paid
INV-3668,CUST-1086,ORD-5668,2026-09-06,2026-10-06,3899.59,Pending
INV-3669,CUST-1075,ORD-5669,2026-08-13,2026-09-12,4949.75,Paid
INV-3670,CUST-1010,ORD-5670,2026-08-24,2026-09-23,14247.03,Pending
INV-3671,CUST-1089,ORD-5671,2026-09-01,2026-10-01,4889.15,Pending
INV-3672,CUST-1091,ORD-5672,2026-09-02,2026-10-02,3036.64,Pending
INV-3673,CUST-1096,ORD-5673,2026-08-11,2026-09-10,10686.98,Paid
INV-3674,CUST-1020,ORD-5674,2026-08-08,2026-09-07,7284.71,Paid
INV-3675,CUST-1120,ORD-5675,2026-08-20,2026-09-19,9990.73,Pending
INV-3676,CUST-1045,ORD-5676,2026-08-05,2026-09-04,10347.6,Paid
INV-3677,CUST-1082,ORD-5677,2026-08-30,2026-09-29,10896.38,Pending
INV-3678,CUST-1116,ORD-5678,2026-08-26,2026-09-25,8159.28,Pending
INV-3679,CUST-1012,ORD-5679,2026-08-11,2026-09-10,17271.4,Paid
INV-3680,CUST-1097,ORD-5680,2026-08-04,2026-09-03,6669.58,Paid
INV-3681,CUST-1032,ORD-5681,2026-09-07,2026-10-07,1099.7,Pending
INV-3682,CUST-1076,ORD-5682,2026-08-03,2026-09-02,1404.06,Paid
INV-3683,CUST-1041,ORD-5683,2026-08-25,2026-09-24,562.12,Pending
INV-3684,CUST-1037,ORD-5684,2026-08-10,2026-09-09,3461.56,Paid
INV-3685,CUST-1092,ORD-5685,2026-08-04,2026-09-03,7129.38,Paid
INV-3686,CUST-1076,ORD-5686,2026-08-16,2026-09-15,5533.36,Pending
INV-3687,CUST-1053,ORD-5687,2026-09-10,2026-10-10,6693.66,Pending
INV-3688,CUST-1073,ORD-5688,2026-08-27,2026-09-26,1297.92,Pending
INV-3689,CUST-1070,ORD-5689,2026-08-11,2026-09-10,15689.07,Paid
INV-3690,CUST-1035,ORD-5690,2026-09-08,2026-10-08,13237.73,Pending
INV-3691,CUST-1090,ORD-5691,2026-08-08,2026-09-07,10890.74,Paid
INV-3692,CUST-1058,ORD-5692,2026-08-18,2026-09-17,4388.95,Pending
INV-3693,CUST-1119,ORD-5693,2026-08-01,2026-08-31,14442.09,Paid
INV-3694,CUST-1004,ORD-5694,2026-09-12,2026-10-12,475.51,Pending
INV-3695,CUST-1016,ORD-5695,2026-08-30,2026-09-29,7974.26,Pending
INV-3696,CUST-1088,ORD-5696,2026-08-23,2026-09-22,3263.81,Pending
INV-3697,CUST-1030,ORD-5697,2026-09-01,2026-10-01,2470.0,Pending
INV-3698,CUST-1001,ORD-5698,2026-08-13,2026-09-12,10437.17,Paid
INV-3699,CUST-1009,ORD-5699,2026-09-07,2026-10-07,969.8,Pending
INV-3700,CUST-1113,ORD-5700,2026-09-03,2026-10-03,4634.78,Pending
INV-3701,CUST-1114,ORD-5701,2026-08-30,2026-09-29,9820.77,Pending
INV-3702,CUST-1067,ORD-5702,2026-08-03,2026-09-02,2161.25,Paid
INV-3703,CUST-1051,ORD-5703,2026-08-13,2026-09-12,232.5,Paid
INV-3704,CUST-1026,ORD-5704,2026-08-11,2026-09-10,3392.21,Paid
INV-3705,CUST-1032,ORD-5705,2026-08-07,2026-09-06,5225.55,Paid
INV-3706,CUST-1081,ORD-5706,2026-08-29,2026-09-28,94.01,Pending
INV-3707,CUST-1041,ORD-5707,2026-08-05,2026-09-04,679.94,Paid
INV-3708,CUST-1014,ORD-5708,2026-08-04,2026-09-03,3541.93,Paid
INV-3709,CUST-1111,ORD-5709,2026-09-08,2026-10-08,2119.81,Pending
INV-3710,CUST-1084,ORD-5710,2026-08-02,2026-09-01,5305.92,Paid
INV-3711,CUST-1017,ORD-5711,2026-09-10,2026-10-10,6915.39,Pending
INV-3712,CUST-1008,ORD-5712,2026-08-09,2026-09-08,17875.36,Paid
INV-3713,CUST-1048,ORD-5713,2026-08-01,2026-08-31,3331.56,Paid
INV-3714,CUST-1026,ORD-5714,2026-09-10,2026-10-10,802.32,Pending
INV-3715,CUST-1073,ORD-5715,2026-08-22,2026-09-21,5061.95,Pending
INV-3716,CUST-1118,ORD-5716,2026-08-01,2026-08-31,2837.2,Paid
INV-3717,CUST-1049,ORD-5717,2026-08-14,2026-09-13,3849.46,Pending
INV-3718,CUST-1072,ORD-5718,2026-08-08,2026-09-07,8241.68,Paid
INV-3719,CUST-1029,ORD-5719,2026-08-17,2026-09-16,5409.81,Pending
INV-3720,CUST-1003,ORD-5720,2026-08-09,2026-09-08,802.32,Paid
INV-3721,CUST-1104,ORD-5721,2026-08-24,2026-09-23,12509.22,Pending
INV-3722,CUST-1019,ORD-5722,2026-08-09,2026-09-08,2982.35,Paid
INV-3723,CUST-1098,ORD-5723,2026-09-09,2026-10-09,1910.05,Pending
INV-3724,CUST-1109,ORD-5724,2026-09-02,2026-10-02,16599.0,Pending
INV-3725,CUST-1097,ORD-5725,2026-09-02,2026-10-02,9464.98,Pending
INV-3726,CUST-1035,ORD-5726,2026-09-07,2026-10-07,2652.64,Pending
INV-3727,CUST-1111,ORD-5727,2026-08-16,2026-09-15,4183.0,Pending
INV-3728,CUST-1033,ORD-5728,2026-09-05,2026-10-05,6589.51,Pending
INV-3729,CUST-1075,ORD-5729,2026-08-03,2026-09-02,6209.76,Paid
INV-3730,CUST-1004,ORD-5730,2026-08-12,2026-09-11,3061.19,Paid
INV-3731,CUST-1070,ORD-5731,2026-09-11,2026-10-11,2069.66,Pending
INV-3732,CUST-1033,ORD-5732,2026-08-20,2026-09-19,3013.72,Pending
INV-3733,CUST-1037,ORD-5733,2026-08-23,2026-09-22,14288.92,Pending
INV-3734,CUST-1061,ORD-5734,2026-08-15,2026-09-14,5778.76,Pending
INV-3735,CUST-1110,ORD-5735,2026-09-05,2026-10-05,3462.44,Pending
INV-3736,CUST-1029,ORD-5736,2026-08-27,2026-09-26,4610.77,Pending
INV-3737,CUST-1073,ORD-5737,2026-09-10,2026-10-10,3515.11,Pending
INV-3738,CUST-1115,ORD-5738,2026-08-20,2026-09-19,5292.5,Pending
INV-3739,CUST-1063,ORD-5739,2026-08-02,2026-09-01,1956.01,Paid
INV-3740,CUST-1059,ORD-5740,2026-08-04,2026-09-03,4863.72,Paid
INV-3741,CUST-1017,ORD-5741,2026-09-04,2026-10-04,13031.37,Pending
INV-3742,CUST-1078,ORD-5742,2026-09-06,2026-10-06,5407.91,Pending
INV-3743,CUST-1019,ORD-5743,2026-08-29,2026-09-28,10431.14,Pending
INV-3744,CUST-1095,ORD-5744,2026-08-06,2026-09-05,10505.13,Paid
INV-3745,CUST-1050,ORD-5745,2026-09-12,2026-10-12,4140.96,Pending
INV-3746,CUST-1113,ORD-5746,2026-09-10,2026-10-10,5988.49,Pending
INV-3747,CUST-1065,ORD-5747,2026-08-21,2026-09-20,13967.96,Pending
INV-3748,CUST-1044,ORD-5748,2026-08-26,2026-09-25,4536.64,Pending
INV-3749,CUST-1011,ORD-5749,2026-09-05,2026-10-05,5417.82,Pending
INV-3750,CUST-1108,ORD-5750,2026-08-02,2026-09-01,1808.35,Paid
INV-3751,CUST-1010,ORD-5751,2026-09-12,2026-10-12,6572.35,Pending
INV-3752,CUST-1090,ORD-5752,2026-08-04,2026-09-03,5363.64,Paid
INV-3753,CUST-1001,ORD-5753,2026-08-04,2026-09-03,6449.28,Paid
INV-3754,CUST-1002,ORD-5754,2026-08-22,2026-09-21,1215.72,Pending
INV-3755,CUST-1006,ORD-5755,2026-08-27,2026-09-26,501.18,Pending
INV-3756,CUST-1025,ORD-5756,2026-09-09,2026-10-09,3064.13,Pending
INV-3757,CUST-1050,ORD-5757,2026-08-14,2026-09-13,4528.26,Pending
INV-3758,CUST-1006,ORD-5758,2026-08-05,2026-09-04,9313.56,Paid
INV-3759,CUST-1090,ORD-5759,2026-08-25,2026-09-24,7560.1,Pending
INV-3760,CUST-1043,ORD-5760,2026-08-02,2026-09-01,14759.93,Paid
INV-3761,CUST-1031,ORD-5761,2026-08-28,2026-09-27,308.43,Pending
INV-3762,CUST-1038,ORD-5762,2026-08-13,2026-09-12,12538.39,Paid
INV-3763,CUST-1102,ORD-5763,2026-08-27,2026-09-26,7282.66,Pending
INV-3764,CUST-1117,ORD-5764,2026-09-12,2026-10-12,1429.0,Pending
INV-3765,CUST-1112,ORD-5765,2026-09-01,2026-10-01,8854.86,Pending
INV-3766,CUST-1023,ORD-5766,2026-09-07,2026-10-07,8164.61,Pending
INV-3767,CUST-1022,ORD-5767,2026-08-13,2026-09-12,16579.03,Paid
INV-3768,CUST-1047,ORD-5768,2026-08-26,2026-09-25,8364.63,Pending
INV-3769,CUST-1098,ORD-5769,2026-08-10,2026-09-09,2225.93,Paid
INV-3770,CUST-1071,ORD-5770,2026-08-12,2026-09-11,6808.68,Paid
INV-3771,CUST-1061,ORD-5771,2026-08-13,2026-09-12,4489.41,Paid
INV-3772,CUST-1051,ORD-5772,2026-08-24,2026-09-23,7968.58,Pending
INV-3773,CUST-1025,ORD-5773,2026-08-28,2026-09-27,16927.19,Pending
INV-3774,CUST-1050,ORD-5774,2026-08-28,2026-09-27,5928.35,Pending
INV-3775,CUST-1083,ORD-5775,2026-08-10,2026-09-09,17021.84,Paid
INV-3776,CUST-1091,ORD-5776,2026-09-07,2026-10-07,2630.96,Pending
INV-3777,CUST-1069,ORD-5777,2026-09-12,2026-10-12,4782.8,Pending
INV-3778,CUST-1090,ORD-5778,2026-08-20,2026-09-19,1433.11,Pending
INV-3779,CUST-1054,ORD-5779,2026-09-11,2026-10-11,4913.69,Pending
INV-3780,CUST-1026,ORD-5780,2026-08-04,2026-09-03,8758.31,Paid
INV-3781,CUST-1038,ORD-5781,2026-08-06,2026-09-05,617.5,Paid
INV-3782,CUST-1062,ORD-5782,2026-09-01,2026-10-01,137.78,Pending
INV-3783,CUST-1086,ORD-5783,2026-09-07,2026-10-07,3416.22,Pending
INV-3784,CUST-1078,ORD-5784,2026-09-03,2026-10-03,7067.74,Pending
INV-3785,CUST-1086,ORD-5785,2026-08-26,2026-09-25,407.58,Pending
INV-3786,CUST-1059,ORD-5786,2026-08-26,2026-09-25,173.48,Pending
INV-3787,CUST-1090,ORD-5787,2026-08-16,2026-09-15,13171.11,Pending
INV-3788,CUST-1082,ORD-5788,2026-08-24,2026-09-23,6134.8,Pending
INV-3789,CUST-1045,ORD-5789,2026-08-28,2026-09-27,2234.85,Pending
INV-3790,CUST-1092,ORD-5790,2026-08-10,2026-09-09,1551.68,Paid
INV-3791,CUST-1022,ORD-5791,2026-08-29,2026-09-28,13353.7,Pending
INV-3792,CUST-1021,ORD-5792,2026-08-21,2026-09-20,19275.74,Pending
INV-3793,CUST-1018,ORD-5793,2026-09-04,2026-10-04,12281.69,Pending
INV-3794,CUST-1117,ORD-5794,2026-08-25,2026-09-24,2468.24,Pending
INV-3795,CUST-1120,ORD-5795,2026-08-13,2026-09-12,7321.91,Paid
INV-3796,CUST-1109,ORD-5796,2026-08-25,2026-09-24,8301.36,Pending
INV-3797,CUST-1051,ORD-5797,2026-08-01,2026-08-31,8380.66,Paid
INV-3798,CUST-1086,ORD-5798,2026-08-03,2026-09-02,6370.15,Paid
INV-3799,CUST-1049,ORD-5799,2026-08-04,2026-09-03,15252.24,Paid
INV-3800,CUST-1051,ORD-5800,2026-08-20,2026-09-19,4721.79,Pending
INV-3801,CUST-1045,ORD-5801,2026-08-26,2026-09-25,6604.2,Pending
INV-3802,CUST-1090,ORD-5802,2026-08-13,2026-09-12,13386.55,Paid
INV-3803,CUST-1090,ORD-5803,2026-08-31,2026-09-30,6973.96,Pending
INV-3804,CUST-1093,ORD-5804,2026-09-06,2026-10-06,3036.55,Pending
INV-3805,CUST-1061,ORD-5805,2026-08-12,2026-09-11,8706.17,Paid
INV-3806,CUST-1081,ORD-5806,2026-08-26,2026-09-25,2576.36,Pending
INV-3807,CUST-1039,ORD-5807,2026-09-08,2026-10-08,10339.39,Pending
INV-3808,CUST-1083,ORD-5808,2026-09-12,2026-10-12,5270.9,Pending
INV-3809,CUST-1024,ORD-5809,2026-08-25,2026-09-24,4346.89,Pending
INV-3810,CUST-1051,ORD-5810,2026-09-05,2026-10-05,13151.87,Pending
INV-3811,CUST-1001,ORD-5811,2026-09-05,2026-10-05,9878.45,Pending
INV-3812,CUST-1072,ORD-5812,2026-08-17,2026-09-16,5796.81,Pending
INV-3813,CUST-1070,ORD-5813,2026-08-11,2026-09-10,2594.2,Paid
INV-3814,CUST-1069,ORD-5814,2026-08-29,2026-09-28,14442.04,Pending
INV-3815,CUST-1105,ORD-5815,2026-08-03,2026-09-02,293.7,Paid
INV-3816,CUST-1071,ORD-5816,2026-08-14,2026-09-13,5617.9,Pending
INV-3817,CUST-1049,ORD-5817,2026-09-11,2026-10-11,12439.39,Pending
INV-3818,CUST-1090,ORD-5818,2026-09-11,2026-10-11,17740.31,Pending
INV-3819,CUST-1004,ORD-5819,2026-09-08,2026-10-08,1487.48,Pending
INV-3820,CUST-1043,ORD-5820,2026-09-10,2026-10-10,4583.72,Pending
INV-3821,CUST-1014,ORD-5821,2026-08-08,2026-09-07,16740.07,Paid
INV-3822,CUST-1078,ORD-5822,2026-08-07,2026-09-06,8603.87,Paid
INV-3823,CUST-1076,ORD-5823,2026-08-09,2026-09-08,9497.64,Paid
INV-3824,CUST-1049,ORD-5824,2026-09-06,2026-10-06,4425.12,Pending
INV-3825,CUST-1054,ORD-5825,2026-08-30,2026-09-29,5970.73,Pending
INV-3826,CUST-1082,ORD-5826,2026-08-06,2026-09-05,11032.36,Paid
INV-3827,CUST-1119,ORD-5827,2026-09-01,2026-10-01,15074.02,Pending
INV-3828,CUST-1002,ORD-5828,2026-09-09,2026-10-09,3946.44,Pending
INV-3829,CUST-1058,ORD-5829,2026-08-11,2026-09-10,2274.7,Paid
INV-3830,CUST-1064,ORD-5830,2026-08-25,2026-09-24,9576.37,Pending
INV-3831,CUST-1038,ORD-5831,2026-08-17,2026-09-16,3814.51,Pending
INV-3832,CUST-1119,ORD-5832,2026-09-11,2026-10-11,3477.4,Pending
INV-3833,CUST-1079,ORD-5833,2026-08-30,2026-09-29,9378.36,Pending
INV-3834,CUST-1013,ORD-5834,2026-08-28,2026-09-27,3220.5,Pending
INV-3835,CUST-1117,ORD-5835,2026-09-01,2026-10-01,6383.68,Pending
INV-3836,CUST-1047,ORD-5836,2026-08-28,2026-09-27,5043.5,Pending
INV-3837,CUST-1046,ORD-5837,2026-08-13,2026-09-12,1282.19,Paid
INV-3838,CUST-1086,ORD-5838,2026-08-13,2026-09-12,10809.98,Paid
INV-3839,CUST-1093,ORD-5839,2026-08-25,2026-09-24,271.18,Pending
INV-3840,CUST-1045,ORD-5840,2026-09-02,2026-10-02,8775.6,Pending
INV-3841,CUST-1056,ORD-5841,2026-08-31,2026-09-30,3196.56,Pending
INV-3842,CUST-1032,ORD-5842,2026-08-18,2026-09-17,15129.92,Pending
INV-3843,CUST-1079,ORD-5843,2026-08-12,2026-09-11,1622.08,Paid
INV-3844,CUST-1055,ORD-5844,2026-08-02,2026-09-01,2775.21,Paid
INV-3845,CUST-1044,ORD-5845,2026-08-28,2026-09-27,5540.29,Pending
INV-3846,CUST-1015,ORD-5846,2026-08-18,2026-09-17,7726.61,Pending
INV-3847,CUST-1001,ORD-5847,2026-08-04,2026-09-03,5449.38,Paid
INV-3848,CUST-1047,ORD-5848,2026-08-22,2026-09-21,6379.89,Pending
INV-3849,CUST-1099,ORD-5849,2026-08-09,2026-09-08,14343.84,Paid
INV-3850,CUST-1075,ORD-5850,2026-08-25,2026-09-24,2133.56,Pending
INV-3851,CUST-1076,ORD-5851,2026-09-11,2026-10-11,2900.53,Pending
INV-3852,CUST-1069,ORD-5852,2026-08-10,2026-09-09,9923.38,Paid
INV-3853,CUST-1058,ORD-5853,2026-09-10,2026-10-10,14750.62,Pending
INV-3854,CUST-1073,ORD-5854,2026-08-04,2026-09-03,11478.06,Paid
INV-3855,CUST-1078,ORD-5855,2026-08-18,2026-09-17,2716.95,Pending
INV-3856,CUST-1113,ORD-5856,2026-09-02,2026-10-02,14150.34,Pending
INV-3857,CUST-1029,ORD-5857,2026-08-03,2026-09-02,2360.14,Paid
INV-3858,CUST-1032,ORD-5858,2026-08-14,2026-09-13,6552.15,Pending
INV-3859,CUST-1078,ORD-5859,2026-08-24,2026-09-23,3849.2,Pending
INV-3860,CUST-1115,ORD-5860,2026-09-09,2026-10-09,9251.91,Pending
INV-3861,CUST-1069,ORD-5861,2026-09-12,2026-10-12,3497.89,Pending
INV-3862,CUST-1029,ORD-5862,2026-08-21,2026-09-20,10467.19,Pending
INV-3863,CUST-1094,ORD-5863,2026-08-28,2026-09-27,1528.2,Pending
INV-3864,CUST-1105,ORD-5864,2026-08-12,2026-09-11,12178.3,Paid
INV-3865,CUST-1010,ORD-5865,2026-08-28,2026-09-27,7542.3,Pending
INV-3866,CUST-1015,ORD-5866,2026-08-01,2026-08-31,775.84,Paid
INV-3867,CUST-1077,ORD-5867,2026-08-01,2026-08-31,3788.88,Paid
INV-3868,CUST-1062,ORD-5868,2026-09-06,2026-10-06,1579.89,Pending
INV-3869,CUST-1070,ORD-5869,2026-08-18,2026-09-17,294.59,Pending
INV-3870,CUST-1038,ORD-5870,2026-08-07,2026-09-06,3244.86,Paid
INV-3871,CUST-1118,ORD-5871,2026-08-25,2026-09-24,819.39,Pending
INV-3872,CUST-1014,ORD-5872,2026-08-19,2026-09-18,1780.26,Pending
INV-3873,CUST-1119,ORD-5873,2026-08-06,2026-09-05,5833.79,Paid
INV-3874,CUST-1115,ORD-5874,2026-09-12,2026-10-12,8966.06,Pending
INV-3875,CUST-1111,ORD-5875,2026-08-10,2026-09-09,5180.79,Paid
INV-3876,CUST-1055,ORD-5876,2026-08-18,2026-09-17,250.59,Pending
INV-3877,CUST-1046,ORD-5877,2026-08-21,2026-09-20,10094.93,Pending
INV-3878,CUST-1064,ORD-5878,2026-09-04,2026-10-04,8351.75,Pending
INV-3879,CUST-1090,ORD-5879,2026-08-06,2026-09-05,10418.7,Paid
INV-3880,CUST-1047,ORD-5880,2026-08-09,2026-09-08,9666.79,Paid
INV-3881,CUST-1094,ORD-5881,2026-08-02,2026-09-01,12739.56,Paid
INV-3882,CUST-1019,ORD-5882,2026-08-24,2026-09-23,1037.68,Pending
INV-3883,CUST-1107,ORD-5883,2026-08-27,2026-09-26,9775.68,Pending
INV-3884,CUST-1061,ORD-5884,2026-08-27,2026-09-26,3595.39,Pending
INV-3885,CUST-1021,ORD-5885,2026-08-01,2026-08-31,7100.23,Paid
INV-3886,CUST-1049,ORD-5886,2026-08-09,2026-09-08,22253.26,Paid
INV-3887,CUST-1084,ORD-5887,2026-09-11,2026-10-11,7669.94,Pending
INV-3888,CUST-1100,ORD-5888,2026-08-22,2026-09-21,1558.21,Pending
INV-3889,CUST-1077,ORD-5889,2026-08-01,2026-08-31,3452.32,Paid
INV-3890,CUST-1006,ORD-5890,2026-09-06,2026-10-06,4020.84,Pending
INV-3891,CUST-1002,ORD-5891,2026-08-23,2026-09-22,8726.72,Pending
INV-3892,CUST-1013,ORD-5892,2026-09-02,2026-10-02,5925.08,Pending
INV-3893,CUST-1112,ORD-5893,2026-08-03,2026-09-02,3189.18,Paid
INV-3894,CUST-1084,ORD-5894,2026-08-10,2026-09-09,8159.29,Paid
INV-3895,CUST-1027,ORD-5895,2026-09-09,2026-10-09,2267.0,Pending
INV-3896,CUST-1099,ORD-5896,2026-08-20,2026-09-19,698.76,Pending
INV-3897,CUST-1022,ORD-5897,2026-08-19,2026-09-18,3087.5,Pending
INV-3898,CUST-1012,ORD-5898,2026-08-05,2026-09-04,9408.16,Paid
INV-3899,CUST-1053,ORD-5899,2026-09-09,2026-10-09,11994.34,Pending
INV-3900,CUST-1065,ORD-5900,2026-08-29,2026-09-28,4894.34,Pending
INV-3901,CUST-1090,ORD-5901,2026-09-05,2026-10-05,2309.87,Pending
INV-3902,CUST-1110,ORD-5902,2026-08-05,2026-09-04,10782.5,Paid
INV-3903,CUST-1014,ORD-5903,2026-08-26,2026-09-25,1978.02,Pending
INV-3904,CUST-1063,ORD-5904,2026-08-14,2026-09-13,2470.0,Pending
INV-3905,CUST-1020,ORD-5905,2026-08-31,2026-09-30,6282.5,Pending
INV-3906,CUST-1120,ORD-5906,2026-08-24,2026-09-23,6953.33,Pending
INV-3907,CUST-1019,ORD-5907,2026-08-05,2026-09-04,7851.69,Paid
INV-3908,CUST-1097,ORD-5908,2026-08-20,2026-09-19,4690.28,Pending
INV-3909,CUST-1090,ORD-5909,2026-08-28,2026-09-27,13515.12,Pending
INV-3910,CUST-1086,ORD-5910,2026-08-21,2026-09-20,3004.77,Pending
INV-3911,CUST-1034,ORD-5911,2026-09-03,2026-10-03,11500.45,Pending
INV-3912,CUST-1090,ORD-5912,2026-09-04,2026-10-04,7375.18,Pending
INV-3913,CUST-1115,ORD-5913,2026-08-20,2026-09-19,3843.18,Pending
INV-3914,CUST-1053,ORD-5914,2026-08-23,2026-09-22,4891.09,Pending
INV-3915,CUST-1021,ORD-5915,2026-09-04,2026-10-04,14416.72,Pending
INV-3916,CUST-1012,ORD-5916,2026-09-11,2026-10-11,18673.25,Pending
INV-3917,CUST-1029,ORD-5917,2026-08-30,2026-09-29,7739.67,Pending
INV-3918,CUST-1048,ORD-5918,2026-08-15,2026-09-14,15812.83,Pending
INV-3919,CUST-1116,ORD-5919,2026-08-27,2026-09-26,1392.99,Pending
INV-3920,CUST-1105,ORD-5920,2026-09-08,2026-10-08,15926.43,Pending
INV-3921,CUST-1103,ORD-5921,2026-09-06,2026-10-06,7895.33,Pending
INV-3922,CUST-1021,ORD-5922,2026-08-28,2026-09-27,1745.64,Pending
INV-3923,CUST-1074,ORD-5923,2026-08-26,2026-09-25,3742.2,Pending
INV-3924,CUST-1002,ORD-5924,2026-09-10,2026-10-10,5274.78,Pending
INV-3925,CUST-1082,ORD-5925,2026-09-10,2026-10-10,12213.96,Pending
INV-3926,CUST-1099,ORD-5926,2026-08-17,2026-09-16,617.5,Pending
INV-3927,CUST-1003,ORD-5927,2026-09-10,2026-10-10,2248.48,Pending
INV-3928,CUST-1034,ORD-5928,2026-08-12,2026-09-11,2096.28,Paid
INV-3929,CUST-1102,ORD-5929,2026-08-02,2026-09-01,3004.43,Paid
INV-3930,CUST-1114,ORD-5930,2026-08-21,2026-09-20,11960.82,Pending
INV-3931,CUST-1016,ORD-5931,2026-08-22,2026-09-21,9036.14,Pending
INV-3932,CUST-1004,ORD-5932,2026-09-04,2026-10-04,3401.72,Pending
INV-3933,CUST-1018,ORD-5933,2026-08-15,2026-09-14,4678.82,Pending
INV-3934,CUST-1091,ORD-5934,2026-09-05,2026-10-05,12158.83,Pending
INV-3935,CUST-1023,ORD-5935,2026-08-13,2026-09-12,9694.56,Paid
INV-3936,CUST-1055,ORD-5936,2026-09-08,2026-10-08,2812.54,Pending
INV-3937,CUST-1022,ORD-5937,2026-08-03,2026-09-02,14287.08,Paid
INV-3938,CUST-1104,ORD-5938,2026-08-21,2026-09-20,972.64,Pending
INV-3939,CUST-1019,ORD-5939,2026-08-21,2026-09-20,6420.12,Pending
INV-3940,CUST-1028,ORD-5940,2026-08-30,2026-09-29,4999.09,Pending
INV-3941,CUST-1028,ORD-5941,2026-08-07,2026-09-06,9424.58,Paid
INV-3942,CUST-1026,ORD-5942,2026-08-04,2026-09-03,16366.5,Paid
INV-3943,CUST-1074,ORD-5943,2026-08-02,2026-09-01,232.5,Paid
INV-3944,CUST-1005,ORD-5944,2026-09-04,2026-10-04,2206.38,Pending
INV-3945,CUST-1061,ORD-5945,2026-08-07,2026-09-06,5468.63,Paid
INV-3946,CUST-1039,ORD-5946,2026-08-30,2026-09-29,3687.6,Pending
INV-3947,CUST-1029,ORD-5947,2026-08-04,2026-09-03,3962.32,Paid
INV-3948,CUST-1116,ORD-5948,2026-08-24,2026-09-23,3350.7,Pending
INV-3949,CUST-1007,ORD-5949,2026-08-20,2026-09-19,17701.81,Pending
INV-3950,CUST-1075,ORD-5950,2026-08-30,2026-09-29,7607.18,Pending
INV-3951,CUST-1016,ORD-5951,2026-09-03,2026-10-03,3225.65,Pending
INV-3952,CUST-1029,ORD-5952,2026-08-06,2026-09-05,11656.26,Overdue
INV-3953,CUST-1064,ORD-5953,2026-08-04,2026-09-03,3036.64,Paid
INV-3954,CUST-1044,ORD-5954,2026-08-14,2026-09-13,7091.03,Pending
INV-3955,CUST-1029,ORD-5955,2026-08-24,2026-09-23,8882.28,Pending
INV-3956,CUST-1112,ORD-5956,2026-09-06,2026-10-06,2966.64,Pending
INV-3957,CUST-1031,ORD-5957,2026-08-02,2026-09-01,8175.34,Paid
INV-3958,CUST-1016,ORD-5958,2026-09-05,2026-10-05,6193.5,Pending
INV-3959,CUST-1007,ORD-5959,2026-08-29,2026-09-28,5711.35,Pending
INV-3960,CUST-1052,ORD-5960,2026-08-12,2026-09-11,9815.54,Paid
INV-3961,CUST-1029,ORD-5961,2026-08-08,2026-09-07,1162.5,Paid
INV-3962,CUST-1036,ORD-5962,2026-08-15,2026-09-14,12674.92,Pending
INV-3963,CUST-1082,ORD-5963,2026-08-19,2026-09-18,12039.02,Pending
INV-3964,CUST-1022,ORD-5964,2026-08-21,2026-09-20,2431.86,Pending
INV-3965,CUST-1019,ORD-5965,2026-08-01,2026-08-31,12139.23,Paid
INV-3966,CUST-1075,ORD-5966,2026-08-01,2026-08-31,1728.42,Paid
INV-3967,CUST-1065,ORD-5967,2026-08-11,2026-09-10,2899.95,Paid
INV-3968,CUST-1045,ORD-5968,2026-09-04,2026-10-04,8149.17,Pending
INV-3969,CUST-1015,ORD-5969,2026-08-18,2026-09-17,2595.81,Pending
INV-3970,CUST-1019,ORD-5970,2026-08-23,2026-09-22,5188.4,Pending
INV-3971,CUST-1027,ORD-5971,2026-08-06,2026-09-05,7542.68,Paid
INV-3972,CUST-1054,ORD-5972,2026-08-18,2026-09-17,5415.84,Pending
INV-3973,CUST-1016,ORD-5973,2026-08-28,2026-09-27,4686.7,Pending
INV-3974,CUST-1038,ORD-5974,2026-09-09,2026-10-09,3387.42,Pending
